exposure	outcome	id.exposure	id.outcome	samplesize	SNP	b	se	p	lo_ci	up_ci	or	or_lci95	or_uci95
exposure	outcome	I6Thxz	h1QrQG	NA	rs209156	0.47465037037037	0.222157037037037	0.0326343341739773	0.0392225777777778	0.910078162962963	1.60745208634856	1.04000193921128	2.4845167229841
exposure	outcome	I6Thxz	h1QrQG	NA	rs2107195	0.396630051813471	0.318577202072539	0.213130094225216	-0.227781264248705	1.02104136787565	1.48680578719071	0.796298419720356	2.77608418411795
exposure	outcome	I6Thxz	h1QrQG	NA	rs2277288	-0.0160836951983299	0.238290187891441	0.946186643598276	-0.483132463465553	0.450965073068894	0.984044956770805	0.616848108123402	1.56982645191535
exposure	outcome	I6Thxz	h1QrQG	NA	rs2282549	0.0569797360248447	0.116735248447205	0.625471358517243	-0.171821350931677	0.285780822981366	1.05863435803782	0.842129605400223	1.33080074234597
exposure	outcome	I6Thxz	h1QrQG	NA	rs236911	-0.00241357979502196	0.0262419472913616	0.926718608151693	-0.0538477964860908	0.0490206368960469	0.997589330546773	0.947576319972218	1.05024202425187
exposure	outcome	I6Thxz	h1QrQG	NA	rs2394893	0.715540481400438	0.258105032822757	0.00556644293343096	0.209654617067834	1.22142634573304	2.04529182576719	1.23325204218491	3.39202248158358
exposure	outcome	I6Thxz	h1QrQG	NA	rs2427651	0.276131699846861	0.240199081163859	0.250310654791186	-0.194658499234303	0.746921898928025	1.31802143581862	0.823115704707878	2.11049369528661
exposure	outcome	I6Thxz	h1QrQG	NA	rs2508653	0.10079332247557	0.191539087947883	0.598729470615952	-0.27462328990228	0.47620993485342	1.10604802287178	0.759858315616131	1.60996096740301
exposure	outcome	I6Thxz	h1QrQG	NA	rs2510146	-0.187713070539419	0.247551867219917	0.448284730068941	-0.672914730290456	0.297488589211618	0.828852495316228	0.510219256833824	1.34647301094653
exposure	outcome	I6Thxz	h1QrQG	NA	rs2512149	0.158647442872688	0.145967355821545	0.277094560435868	-0.127448574537541	0.444743460282916	1.1719247034322	0.880338686494253	1.5600899194649
exposure	outcome	I6Thxz	h1QrQG	NA	rs2513683	0.140111638954869	0.135261282660333	0.300267851878452	-0.125000475059382	0.405223752969121	1.15040222139029	0.882496483346261	1.49963801097715
exposure	outcome	I6Thxz	h1QrQG	NA	rs2517531	0.0100790536641662	0.129629544143104	0.938024731869543	-0.243994852856319	0.264152960184651	1.0101300184071	0.783491666996667	1.30232738530384
exposure	outcome	I6Thxz	h1QrQG	NA	rs28367848	0.197132530120482	0.176516733601071	0.264083138963508	-0.148840267737617	0.543105327978581	1.21790543916518	0.861706746274673	1.72134390865652
exposure	outcome	I6Thxz	h1QrQG	NA	rs2846281	-0.0294071065989848	0.22309475465313	0.895131077343361	-0.46667282571912	0.407858612521151	0.971021074901869	0.627085223010381	1.50359455669708
exposure	outcome	I6Thxz	h1QrQG	NA	rs28780122	0.169565982404692	0.239947214076246	0.479765140482801	-0.300730557184751	0.639862521994135	1.18479051978163	0.740277208252325	1.89622017281662
exposure	outcome	I6Thxz	h1QrQG	NA	rs28917234	-0.0655326919301001	0.100197329668172	0.513088411686286	-0.261919458079717	0.130854074219517	0.936568428029555	0.76957300409908	1.13980144276061
exposure	outcome	I6Thxz	h1QrQG	NA	rs28990986	0.107591878871301	0.156055058499656	0.490541261434606	-0.198276035788025	0.413459793530626	1.11359317173006	0.820143432950423	1.51204009238074
exposure	outcome	I6Thxz	h1QrQG	NA	rs3016345	-0.0220340314136126	0.139396858638743	0.874404070781907	-0.29525187434555	0.251183811518325	0.97820694471962	0.74434408267439	1.28554636084382
exposure	outcome	I6Thxz	h1QrQG	NA	rs3016351	0.277130718954248	0.128168746286393	0.0306002053820605	0.0259199762329174	0.528341461675579	1.31933882235454	1.02625882009059	1.69611689965132
exposure	outcome	I6Thxz	h1QrQG	NA	rs3132496	0.733109839816934	0.254729977116705	0.00400220251242672	0.233839084668192	1.23238059496567	2.08154382054071	1.26344116879439	3.42938380024904
exposure	outcome	I6Thxz	h1QrQG	NA	rs3168238	-0.0429648362235067	0.190082851637765	0.821176412823609	-0.415527225433526	0.329597552986512	0.957945074441283	0.659992224274377	1.39040845012262
exposure	outcome	I6Thxz	h1QrQG	NA	rs3212264	0.255491349480969	0.235801038062284	0.278584811100578	-0.206678685121107	0.717661384083045	1.29109584432044	0.813280927271836	2.04963429403569
exposure	outcome	I6Thxz	h1QrQG	NA	rs34787491	0.0508849424712356	0.109364182091046	0.641731113572294	-0.163468854427214	0.265238739369685	1.05220182257682	0.849192947190456	1.3037421932164
exposure	outcome	I6Thxz	h1QrQG	NA	rs34860835	0.522385330578512	0.212588842975207	0.0140002659095976	0.105711198347108	0.939059462809917	1.68604463069477	1.11150082687294	2.55757479253735
exposure	outcome	I6Thxz	h1QrQG	NA	rs34955847	-0.175476797088262	0.245368516833485	0.474512578164398	-0.656399090081893	0.305445495905369	0.839056865509995	0.518715824503879	1.35722950853255
exposure	outcome	I6Thxz	h1QrQG	NA	rs35020426	-0.278214928057554	0.28329226618705	0.326061725671569	-0.833467769784173	0.277037913669065	0.757134074669554	0.434539786593491	1.31921638642032
exposure	outcome	I6Thxz	h1QrQG	NA	rs35503235	-0.070677545691906	0.270943211488251	0.79420246617581	-0.601726240208877	0.460371148825065	0.931762294457944	0.547865072613727	1.58466202131057
exposure	outcome	I6Thxz	h1QrQG	NA	rs35601864	-0.0111391591096455	0.140267106347898	0.936703406421133	-0.286062687551525	0.263784369332234	0.988922651603848	0.751215522609038	1.30184744779849
exposure	outcome	I6Thxz	h1QrQG	NA	rs368732158	0.401941393631749	0.23828841716659	0.0916446475811044	-0.0651039040147669	0.868986691278265	1.49472372977968	0.936970103363987	2.38449340095813
exposure	outcome	I6Thxz	h1QrQG	NA	rs41316148	0.20555051369863	0.234249143835616	0.380222326974532	-0.253577808219178	0.664678835616438	1.22820102037114	0.776019361891423	1.94386612051022
exposure	outcome	I6Thxz	h1QrQG	NA	rs4148172	-0.12499031945789	0.331862536302033	0.706446501734145	-0.775440890609874	0.525460251694095	0.882505445674374	0.460500705798254	1.69123706400165
exposure	outcome	I6Thxz	h1QrQG	NA	rs4356265	-0.0457065249266862	0.121923020527859	0.707749573636091	-0.28467564516129	0.193262595307918	0.955322284332355	0.752258213344056	1.21320133267136
exposure	outcome	I6Thxz	h1QrQG	NA	rs4435037	0.140039407407407	0.214057777777778	0.512974507756106	-0.279513837037037	0.559592651851852	1.15031912905862	0.756151264849723	1.74995951232212
exposure	outcome	I6Thxz	h1QrQG	NA	rs4528369	0.12008905380334	0.114900742115028	0.295951463608623	-0.105116400742115	0.345294508348794	1.12759726393325	0.900219730242764	1.41240582372802
exposure	outcome	I6Thxz	h1QrQG	NA	rs4531503	0.300197604790419	0.190591317365269	0.115236729421432	-0.073361377245509	0.673756586826347	1.35012557249891	0.929264954131023	1.96159238913739
exposure	outcome	I6Thxz	h1QrQG	NA	rs45462696	-0.024551446416831	0.0493977646285339	0.619178239052585	-0.121371065088757	0.0722681722550953	0.975747488915077	0.885705244314171	1.07494357545699
exposure	outcome	I6Thxz	h1QrQG	NA	rs45469797	-0.116336206896552	0.626252052545156	0.852628433627188	-1.34379022988506	1.11111781609195	0.89017588970802	0.260855091744835	3.03775214551914
exposure	outcome	I6Thxz	h1QrQG	NA	rs45500191	0.0413398397669337	0.134815003641661	0.759116460558647	-0.222897567370721	0.305577246904588	1.04220622849133	0.800196811360016	1.35740833665661
exposure	outcome	I6Thxz	h1QrQG	NA	rs4586206	-0.0455150192554557	0.182055198973042	0.802582168380123	-0.402343209242619	0.311313170731707	0.955505251486722	0.66875118471127	1.36521670015864
exposure	outcome	I6Thxz	h1QrQG	NA	rs480101	0.0481369592088999	0.154263288009889	0.755006957519071	-0.254219085290482	0.350493003708282	1.04931435874795	0.77552187799731	1.41976732663943
exposure	outcome	I6Thxz	h1QrQG	NA	rs482287	0.0698591388400703	0.10022144112478	0.485772856539243	-0.126574885764499	0.26629316344464	1.07235711714755	0.881108164614367	1.30511761538415
exposure	outcome	I6Thxz	h1QrQG	NA	rs490460	0.1169026816609	0.0534070069204152	0.0286039944525044	0.0122249480968858	0.221580415224914	1.1240100375777	1.01229997820955	1.24804760621451
exposure	outcome	I6Thxz	h1QrQG	NA	rs493173	0.0474245348035837	0.0676778084079945	0.483465405103264	-0.0852239696760855	0.180073039283253	1.04856706781569	0.918306588538317	1.19730481021341
exposure	outcome	I6Thxz	h1QrQG	NA	rs4936337	-0.204407608695652	0.204521739130435	0.317580639825714	-0.605270217391304	0.196455	0.815130049367053	0.545926887767367	1.21708055102109
exposure	outcome	I6Thxz	h1QrQG	NA	rs4936338	0.0894679029957204	0.231590584878745	0.699260239385799	-0.364449643366619	0.54338544935806	1.09359223171448	0.694578811762403	1.72182616142827
exposure	outcome	I6Thxz	h1QrQG	NA	rs4938299	0.0517574115876599	0.15718359668924	0.741944074732829	-0.256322437923251	0.35983726109857	1.05312023675701	0.77389239630151	1.43309617508511
exposure	outcome	I6Thxz	h1QrQG	NA	rs4938300	0.0381489711934156	0.0387659807956104	0.325074343182702	-0.0378323511659808	0.114130293552812	1.03888598543645	0.962874352123059	1.12089816117391
exposure	outcome	I6Thxz	h1QrQG	NA	rs4938446	-0.0948902743142145	0.0971936824605154	0.328915401341461	-0.285389891936825	0.0956093433083957	0.909472721511602	0.751721107176814	1.10032912908373
exposure	outcome	I6Thxz	h1QrQG	NA	rs4938457	0.215292749658003	0.156711354309166	0.169498448557338	-0.0918615047879617	0.522447004103967	1.2402249192471	0.912231480489091	1.68614861821782
exposure	outcome	I6Thxz	h1QrQG	NA	rs498314	-0.330640035906643	0.199513464991023	0.0974726427576544	-0.721686427289048	0.0604063554757631	0.718463743649084	0.485932075454294	1.06226811732005
exposure	outcome	I6Thxz	h1QrQG	NA	rs500629	0.143423929961089	0.219727626459144	0.51392708245906	-0.287242217898833	0.574090077821012	1.1542190059828	0.75032996347736	1.7755142119046
exposure	outcome	I6Thxz	h1QrQG	NA	rs514527	0.0690084942084942	0.260206563706564	0.790850322230049	-0.440996370656371	0.579013359073359	1.07144531018955	0.643395041670414	1.78427712117068
exposure	outcome	I6Thxz	h1QrQG	NA	rs516742	0.0384783005938785	0.0705696665143901	0.585579736588336	-0.0998382457743262	0.176794846962083	1.03922817747904	0.90498379114979	1.19338624119915
exposure	outcome	I6Thxz	h1QrQG	NA	rs519000	0.097517728531856	0.241724376731302	0.686635379847162	-0.376262049861496	0.571297506925208	1.10243098587293	0.686422432568501	1.77056287928276
exposure	outcome	I6Thxz	h1QrQG	NA	rs531831	0.242189552238806	0.195134328358209	0.214553028267398	-0.140273731343284	0.624652835820895	1.27403566624241	0.86912029736827	1.86759748192829
exposure	outcome	I6Thxz	h1QrQG	NA	rs542821	0.0620395766221813	0.0995830648872526	0.533288961625583	-0.133143230556834	0.257222383801196	1.06400445359702	0.875339707735791	1.29333271102562
exposure	outcome	I6Thxz	h1QrQG	NA	rs545168	-0.10687847133758	0.21435923566879	0.618064635475664	-0.527022573248408	0.313265630573248	0.898634876249023	0.590360109464652	1.36788483480598
exposure	outcome	I6Thxz	h1QrQG	NA	rs552043	-0.0528141479099678	0.250787781350482	0.83320488536795	-0.544358199356913	0.438729903536977	0.948556287269774	0.580214045615588	1.55073638240592
exposure	outcome	I6Thxz	h1QrQG	NA	rs555699	-0.256413066385669	0.127017913593256	0.0435167690172598	-0.505368177028451	-0.00745795574288724	0.773822262801649	0.603283419436502	0.992569785801135
exposure	outcome	I6Thxz	h1QrQG	NA	rs55728331	-0.260154289372599	0.1566152368758	0.0966924421030864	-0.567120153649168	0.0468115749039693	0.770932629915202	0.567156412420129	1.04792453519454
exposure	outcome	I6Thxz	h1QrQG	NA	rs55866374	0.10172217502124	0.14578844519966	0.485340900930658	-0.184023177570093	0.387467527612574	1.10707585567211	0.831916521799721	1.47324511305619
exposure	outcome	I6Thxz	h1QrQG	NA	rs55996111	0.11244898511502	0.166792963464141	0.500194958580636	-0.214465223274696	0.439363193504736	1.11901516902649	0.806972875117928	1.55171875923139
exposure	outcome	I6Thxz	h1QrQG	NA	rs56296109	0.641992682926829	0.308546341463415	0.0374612819947794	0.0372418536585366	1.24674351219512	1.90026373213558	1.03794402104312	3.47899518515541
exposure	outcome	I6Thxz	h1QrQG	NA	rs56338557	0.0974123076923077	0.208266153846154	0.639977754820844	-0.310789353846154	0.505613969230769	1.1023147727986	0.732868235486213	1.65800317095732
exposure	outcome	I6Thxz	h1QrQG	NA	rs578780	-0.287110749185668	0.23221335504886	0.216306465078096	-0.742248925081433	0.168027426710098	0.750428614876752	0.476042127706696	1.18296905515222
exposure	outcome	I6Thxz	h1QrQG	NA	rs58293014	0.451316290130797	0.213351961950059	0.0343992427657673	0.0331464447086801	0.869486135552913	1.57037789858256	1.03370190833226	2.38568461998418
exposure	outcome	I6Thxz	h1QrQG	NA	rs597686	-0.0703020094562648	0.186412529550827	0.706075992317606	-0.435670567375887	0.295066548463357	0.932112270672779	0.646830778000916	1.34321574465576
exposure	outcome	I6Thxz	h1QrQG	NA	rs61004552	-0.313680809399478	0.262567885117493	0.232217723596132	-0.828313864229765	0.200952245430809	0.730752240184279	0.43678514482512	1.22256638729814
exposure	outcome	I6Thxz	h1QrQG	NA	rs61567742	-0.0283177710843374	0.0464593373493976	0.542181591837984	-0.119378072289157	0.0627425301204819	0.972079418985472	0.887472208677416	1.064752662197
exposure	outcome	I6Thxz	h1QrQG	NA	rs61740780	-0.10088843537415	0.263710884353742	0.702037036178341	-0.617761768707483	0.415984897959184	0.904033885462157	0.539149830138971	1.51586297607317
exposure	outcome	I6Thxz	h1QrQG	NA	rs61900461	-0.129735378590078	0.283242819843342	0.646926652827229	-0.684891305483029	0.425420548302872	0.878327824518342	0.504145024396733	1.53023382159977
exposure	outcome	I6Thxz	h1QrQG	NA	rs61903737	0.00569094210207787	0.0580732297760742	0.92193549864817	-0.108132588259028	0.119514472463183	1.00570716627542	0.897508589439808	1.12694955368511
exposure	outcome	I6Thxz	h1QrQG	NA	rs61903803	0.21845922459893	0.221515040106952	0.32403256060244	-0.215710254010695	0.652628703208556	1.24415828453982	0.805968794270748	1.92058284141094
exposure	outcome	I6Thxz	h1QrQG	NA	rs61903856	-0.182111374407583	0.3953163507109	0.645033582605273	-0.956931421800948	0.592708672985782	0.833508503730198	0.384069627275571	1.80888145391428
exposure	outcome	I6Thxz	h1QrQG	NA	rs61904805	0.00702453931203931	0.092460687960688	0.939440377066965	-0.174198409090909	0.188247487714988	1.0070492692599	0.840130191653414	1.20713222878112
exposure	outcome	I6Thxz	h1QrQG	NA	rs61905260	0.513865180467091	0.28487898089172	0.0712624045252739	-0.0444976220806794	1.07222798301486	1.67174030139582	0.956477874518134	2.92188215719986
exposure	outcome	I6Thxz	h1QrQG	NA	rs61906491	-0.174793071161049	0.162992509363296	0.283540672063108	-0.494258389513109	0.144672247191011	0.839630746609688	0.610023139142877	1.15566073713677
exposure	outcome	I6Thxz	h1QrQG	NA	rs61906969	-0.223432389937107	0.258830188679245	0.388005912157658	-0.730739559748428	0.283874779874214	0.79976896246957	0.481552721355972	1.32826659462864
exposure	outcome	I6Thxz	h1QrQG	NA	rs625524	-0.0182915687069315	0.0521224158897446	0.725637275946148	-0.120451503850831	0.083868366436968	0.98187470667993	0.8865200791129	1.08748573476475
exposure	outcome	I6Thxz	h1QrQG	NA	rs645530	0.0221177489177489	0.166458874458874	0.894294490840989	-0.304141645021645	0.348377142857143	1.02236415965662	0.737756359533809	1.41676647234986
exposure	outcome	I6Thxz	h1QrQG	NA	rs657389	0.217036796536797	0.27191341991342	0.424764029572297	-0.315913506493507	0.7499870995671	1.2423898169393	0.729122511803083	2.11697270657217
exposure	outcome	I6Thxz	h1QrQG	NA	rs658274	-0.0703012141280353	0.284937086092715	0.805120754334573	-0.628777902869757	0.488175474613687	0.932113012008276	0.53324307779919	1.62934073282491
exposure	outcome	I6Thxz	h1QrQG	NA	rs6589517	-0.0762242798353909	0.234244855967078	0.744875112993764	-0.535344197530864	0.382895637860082	0.926608363681492	0.585467738909931	1.46652497239746
exposure	outcome	I6Thxz	h1QrQG	NA	rs662069	0.0533240478781284	0.121956474428727	0.661938498749631	-0.185710642002176	0.292358737758433	1.05477138617573	0.83051387604897	1.3395834906309
exposure	outcome	I6Thxz	h1QrQG	NA	rs66695315	-0.0850291545189504	0.174566180758017	0.626195715596228	-0.427178868804665	0.257120559766764	0.918485506008013	0.652346857289079	1.29320102537561
exposure	outcome	I6Thxz	h1QrQG	NA	rs67068100	-0.0451040076335878	0.340272900763359	0.89454733762052	-0.712038893129771	0.621830877862595	0.955898055967913	0.490642808693714	1.86233462961778
exposure	outcome	I6Thxz	h1QrQG	NA	rs675855	0.250983516483516	0.194949764521193	0.197945630758094	-0.131118021978022	0.633085054945055	1.28528889807585	0.877114249523379	1.88341205540179
exposure	outcome	I6Thxz	h1QrQG	NA	rs6915913	0.143270842929526	0.332951635191156	0.666973594827702	-0.509314362045141	0.795856047904192	1.15404232354563	0.600907442551396	2.21633747600105
exposure	outcome	I6Thxz	h1QrQG	NA	rs6986	-0.132044339622642	0.275109433962264	0.631248558156392	-0.671258830188679	0.407170150943396	0.876302139311778	0.511064828851325	1.50255974587089
exposure	outcome	I6Thxz	h1QrQG	NA	rs7101558	0.389226168224299	0.250257009345794	0.119873266098063	-0.101277570093458	0.879729906542056	1.47583830131777	0.903682162928056	2.41024862610897
exposure	outcome	I6Thxz	h1QrQG	NA	rs7101613	0.187628519527702	0.146821071752952	0.201270584999247	-0.100140781108084	0.475397820163488	1.20638528352518	0.904710042987824	1.60865402521646
exposure	outcome	I6Thxz	h1QrQG	NA	rs7103918	0.240613518197574	0.216247833622184	0.265848115954332	-0.183232235701906	0.664459272097054	1.27202932410971	0.832574779695198	1.94343936527525
exposure	outcome	I6Thxz	h1QrQG	NA	rs7109840	-0.188470062555853	0.194170688114388	0.331727000349436	-0.569044611260054	0.192104486148347	0.828225298016097	0.566065993514699	1.21179712636463
exposure	outcome	I6Thxz	h1QrQG	NA	rs7114173	-0.0744627450980392	0.226750980392157	0.742616834179942	-0.518894666666667	0.369969176470588	0.928242054981579	0.595178054664307	1.44768999106058
exposure	outcome	I6Thxz	h1QrQG	NA	rs7120925	-0.0506692857142857	0.153440476190476	0.741232890563698	-0.351412619047619	0.250074047619048	0.950592993236821	0.703693336669517	1.28412049923292
exposure	outcome	I6Thxz	h1QrQG	NA	rs7128466	0.102495253164557	0.260155063291139	0.693597617735376	-0.407408670886076	0.61239917721519	1.10793204272623	0.665372216478136	1.84485222090703
exposure	outcome	I6Thxz	h1QrQG	NA	rs7129335	-0.0943097731239093	0.195642233856894	0.629768850741359	-0.477768551483421	0.289149005235602	0.910000824776446	0.620165716807816	1.33529067900803
exposure	outcome	I6Thxz	h1QrQG	NA	rs71478299	0.107884985835694	0.19736940509915	0.584643580297481	-0.27895904815864	0.494729019830028	1.11391962148421	0.756570885551534	1.64005375679105
exposure	outcome	I6Thxz	h1QrQG	NA	rs71480323	0.0442681009515929	0.0876433595366156	0.613493088534645	-0.127512883740174	0.21604908564336	1.04526255321123	0.880282074435635	1.2411633008046
exposure	outcome	I6Thxz	h1QrQG	NA	rs72992049	0.223518968133536	0.268652503793627	0.405408765966716	-0.303039939301973	0.750077875569044	1.2504693591213	0.738569597827215	2.11716488561318
exposure	outcome	I6Thxz	h1QrQG	NA	rs73001698	-0.0595675176056338	0.166743838028169	0.720912372576388	-0.386385440140845	0.267250404929577	0.942171918251661	0.679508565321423	1.30636752624615
exposure	outcome	I6Thxz	h1QrQG	NA	rs73002833	-0.259313399778516	0.416687707641196	0.533730990628786	-1.07602130675526	0.557394507198228	0.771581171779274	0.340949363535664	1.74611707284212
exposure	outcome	I6Thxz	h1QrQG	NA	rs73003594	-0.355509575353872	0.156772689425479	0.0233489966769372	-0.66278404662781	-0.0482351040799334	0.700816233523479	0.515414397454816	0.952909727775101
exposure	outcome	I6Thxz	h1QrQG	NA	rs73006994	-0.336479886685552	0.366312747875354	0.358326263590594	-1.05445287252125	0.381493099150142	0.714280249974944	0.348382985076013	1.46446955609198
exposure	outcome	I6Thxz	h1QrQG	NA	rs73008516	0.0303310331681281	0.111167365611895	0.784975317116226	-0.187557003431186	0.248219069767442	1.03079570504886	0.828981862023006	1.28174069207523
exposure	outcome	I6Thxz	h1QrQG	NA	rs73009814	0.0529097972972973	0.234888513513514	0.821780953914768	-0.407471689189189	0.513291283783784	1.05433453700513	0.665330287171286	1.67078117042886
exposure	outcome	I6Thxz	h1QrQG	NA	rs73012495	-0.456213632585204	0.302990024937656	0.132142888420999	-1.05007408146301	0.137646816292602	0.633678448272239	0.349911826170956	1.14757017560341
exposure	outcome	I6Thxz	h1QrQG	NA	rs73018313	-0.0117072541966427	0.0878270383693046	0.893956938156091	-0.18384824940048	0.160433741007194	0.988361009052344	0.83206206016316	1.17401998118195
exposure	outcome	I6Thxz	h1QrQG	NA	rs73020470	-0.0831469093988146	0.201635055038103	0.680073112397089	-0.478351617273497	0.312057798475868	0.920215948917582	0.619804224791223	1.36623365697051
exposure	outcome	I6Thxz	h1QrQG	NA	rs73024367	0.128138049058756	0.189840273816315	0.499689606128823	-0.243948887621221	0.500224985738734	1.13670991359976	0.783527681203032	1.64909225120428
exposure	outcome	I6Thxz	h1QrQG	NA	rs73578509	0.12392582781457	0.132774077578051	0.350634845798523	-0.136311364238411	0.38416301986755	1.1319319100219	0.872570902812849	1.46838479806683
exposure	outcome	I6Thxz	h1QrQG	NA	rs73587439	0.0394347598253275	0.232080349344978	0.865074181013181	-0.41544272489083	0.494312244541485	1.04022263236494	0.660047996331855	1.63937036533356
exposure	outcome	I6Thxz	h1QrQG	NA	rs73592180	0.0254095398428732	0.07359670781893	0.729903608529765	-0.11884000748223	0.169659087167976	1.02573511391393	0.887949854730773	1.18490083455785
exposure	outcome	I6Thxz	h1QrQG	NA	rs74361939	-0.2246911623439	0.156068683957733	0.149953965414457	-0.530585782901057	0.0812034582132565	0.798762868722174	0.588260275919352	1.0845915431773
exposure	outcome	I6Thxz	h1QrQG	NA	rs74662815	0.432358024691358	0.281681069958848	0.124803378280109	-0.119736872427984	0.9844529218107	1.54088669189847	0.8871538406444	2.67634731259821
exposure	outcome	I6Thxz	h1QrQG	NA	rs74683816	0.0110137875101379	0.283315490673155	0.968990336181328	-0.544284574209246	0.566312149229521	1.01107466255078	0.580256765532986	1.76175795608894
exposure	outcome	I6Thxz	h1QrQG	NA	rs74853011	0.0388081632653061	0.0928775510204082	0.676062470825869	-0.143231836734694	0.220848163265306	1.03957103660699	0.86655314675384	1.24713405542468
exposure	outcome	I6Thxz	h1QrQG	NA	rs75146442	-0.11488306674021	0.205178157749586	0.575534961542066	-0.517032255929399	0.28726612244898	0.89147038034994	0.596287553514488	1.33277884865654
exposure	outcome	I6Thxz	h1QrQG	NA	rs75212830	-0.310680715197957	0.246507024265645	0.207549585306035	-0.793834482758621	0.172473052362708	0.732947857625565	0.452107867477823	1.1882397999284
exposure	outcome	I6Thxz	h1QrQG	NA	rs75214151	0.0215036223929748	0.164873765093304	0.896230372732473	-0.301648957189901	0.344656201975851	1.02173649146177	0.739597649761479	1.41150456376014
exposure	outcome	I6Thxz	h1QrQG	NA	rs75271339	0.0349031366691561	0.114669902912621	0.760838990193848	-0.189849873039582	0.259656146377894	1.03551940008334	0.827083292124043	1.29648420922053
exposure	outcome	I6Thxz	h1QrQG	NA	rs75275400	0.0772511499540018	0.0772180312787488	0.31710299075397	-0.0740961913523459	0.22859849126035	1.08031336297579	0.928582367951429	1.25683730652648
exposure	outcome	I6Thxz	h1QrQG	NA	rs752796	-0.0230917825537295	0.159477876106195	0.884871821633456	-0.335668419721871	0.289484854614412	0.977172792242974	0.714860100033374	1.33573921086846
exposure	outcome	I6Thxz	h1QrQG	NA	rs75420145	0.0269504113345521	0.214010968921389	0.899787298085939	-0.392511087751371	0.446411910420475	1.02731685822837	0.675358858099966	1.56269502434511
exposure	outcome	I6Thxz	h1QrQG	NA	rs75423482	0.968750892219843	0.430499643112063	0.0244302696571903	0.1249715917202	1.81253019271949	2.63465143950288	1.13311626272575	6.12592761750396
exposure	outcome	I6Thxz	h1QrQG	NA	rs75510322	-0.000117515988372093	0.174563953488372	0.999462866280159	-0.342262864825581	0.342027832848837	0.999882490916361	0.710161503691885	1.40779948003894
exposure	outcome	I6Thxz	h1QrQG	NA	rs75588141	-0.392686175580222	0.352288597376388	0.264991076768481	-1.08317182643794	0.297799475277498	0.675240621335017	0.338520094021333	1.34689167571886
exposure	outcome	I6Thxz	h1QrQG	NA	rs76143861	-0.342416666666667	0.329015046296296	0.297999694012635	-0.987286157407407	0.302452824074074	0.710052287944156	0.372586461231516	1.35317383768663
exposure	outcome	I6Thxz	h1QrQG	NA	rs76217315	0.20229581614614	0.248771950500884	0.416116151585378	-0.285297206835592	0.689888839127873	1.22421009566561	0.751790783752671	1.99349392240309
exposure	outcome	I6Thxz	h1QrQG	NA	rs76501109	0.0961698039215686	0.149089411764706	0.518896180091243	-0.196045443137255	0.388385050980392	1.10094599306994	0.821974880712128	1.4745974701887
exposure	outcome	I6Thxz	h1QrQG	NA	rs76637894	0.007000375	0.174390625	0.967979979185605	-0.33480525	0.348806	1.00702493490113	0.715477412011273	1.41737419307466
exposure	outcome	I6Thxz	h1QrQG	NA	rs77045391	-0.101263768115942	0.245006763285024	0.679379436087605	-0.581477024154589	0.378949487922705	0.903694635615024	0.559071993590527	1.46074924840093
exposure	outcome	I6Thxz	h1QrQG	NA	rs77332794	0.146736277602524	0.235639116719243	0.533471084553812	-0.315116391167192	0.60858894637224	1.15804851942353	0.729703938233175	1.83783628273429
exposure	outcome	I6Thxz	h1QrQG	NA	rs77682594	-0.20884466374269	0.291149488304094	0.473182363053371	-0.779497660818713	0.361808333333333	0.811521284532243	0.458636344453478	1.43592369687497
exposure	outcome	I6Thxz	h1QrQG	NA	rs77689804	-0.379714839961203	0.209758486905917	0.0702573676299644	-0.790841474296799	0.0314117943743938	0.684056446965504	0.453463057186313	1.03191035128317
exposure	outcome	I6Thxz	h1QrQG	NA	rs77941486	-0.0375913811007269	0.247249221183801	0.87915663257239	-0.522199854620976	0.447017092419522	0.963106403976174	0.593214126690775	1.5636410254664
exposure	outcome	I6Thxz	h1QrQG	NA	rs78144220	-0.0294690560681334	0.240521646557842	0.902486075208625	-0.500891483321505	0.441953371185238	0.97096092252497	0.605990188691763	1.55574319628148
exposure	outcome	I6Thxz	h1QrQG	NA	rs78254760	-0.0165735001840265	0.377607655502392	0.964991452787087	-0.756684504968716	0.723537504600663	0.983563084666143	0.469219545981353	2.06171364727509
exposure	outcome	I6Thxz	h1QrQG	NA	rs78517223	-0.781005352363961	0.398628010704728	0.0500854476588928	-1.56231625334523	0.000305548617306028	0.457945383323617	0.209649906081043	1.00030559530204
exposure	outcome	I6Thxz	h1QrQG	NA	rs78684801	0.0744799571275456	0.267211146838156	0.780451480176372	-0.449253890675241	0.598213804930332	1.07732375064334	0.638104069452715	1.8188670457715
exposure	outcome	I6Thxz	h1QrQG	NA	rs78701708	-0.113608146067416	0.437010533707865	0.794889531258586	-0.970148792134832	0.7429325	0.892607659183133	0.379026637724951	2.10209086626404
exposure	outcome	I6Thxz	h1QrQG	NA	rs79108568	0.0385050482553823	0.274789903489235	0.888560903330927	-0.500083162583519	0.577093259094284	1.03925597477431	0.606480221153318	1.78085441772563
exposure	outcome	I6Thxz	h1QrQG	NA	rs7931923	0.347044025157233	0.288779874213836	0.229456629823186	-0.218964528301887	0.913052578616352	1.41487901427035	0.803350213844493	2.49191770976505
